task_id	cand	prereg_role	gauge_status	vote_K1	vote_K2	vote_K3	nsig_K1	nsig_K2	nsig_K3	verdict	dissenters	detail_dissenters	equivocators	rejected	n_admitted
mbppplus_Mbpp/472	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/472	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/473	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/473	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/473	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/473	3	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/473	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/474	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/474	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/474	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/474	3	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/474	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/475	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/475	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/475	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/475	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/475	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/476	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/476	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/476	2	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/476	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/476	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/477	0	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/477	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/477	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/477	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/477	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/478	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/478	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/478	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/478	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/478	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/479	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/479	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/479	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/479	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/479	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/554	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/554	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/554	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/554	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/554	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/555	0	equivocator	ok	False	False	False	1	1	2	False	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/555	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/555	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/555	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/555	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/556	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/556	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/556	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/556	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/556	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/557	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/557	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/557	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/557	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/557	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/558	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/558	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/558	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/558	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/558	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/559	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/559	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/559	2	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/559	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/559	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/56	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/56	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/56	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/56	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/56	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/560	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/560	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/560	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/560	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/560	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/562	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/562	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/562	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/562	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/562	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/563	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/563	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/563	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/563	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/563	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/564	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/564	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/564	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/564	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/564	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/565	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/565	1	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/565	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/565	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/565	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/566	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/566	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/566	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/566	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/566	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/567	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/567	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/567	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/567	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/567	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/568	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/568	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/568	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/568	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/568	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/569	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/569	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/569	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/569	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/569	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/57	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/57	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/57	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/57	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/57	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/572	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/572	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/572	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/572	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/572	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/573	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/573	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/573	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/573	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/573	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/576	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/576	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/576	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/576	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/576	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/577	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/577	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/577	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/577	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/577	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/578	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/578	1	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/578	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/578	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/578	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/579	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/579	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/579	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/579	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/579	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/58	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/58	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/58	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/58	3	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/58	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/580	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/580	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/580	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/580	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/580	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/581	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/581	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/581	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/581	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/581	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/583	0	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/583	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/583	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/583	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/583	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/585	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/585	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/585	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/585	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/585	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/586	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/586	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/586	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/586	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/586	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/587	0	equivocator	suite_not_gauged	True	True	True	1	1	2	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/587	1	honest	suite_not_gauged	True	True	True	1	1	1	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/587	2	honest	suite_not_gauged	True	True	True	1	1	1	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/587	3	honest	suite_not_gauged	True	True	True	1	1	1	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/587	4	honest	suite_not_gauged	True	True	True	1	1	1	None	-	-	-	K1:suite_not_gauged;K2:suite_not_gauged;K3:suite_not_gauged	0
mbppplus_Mbpp/588	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/588	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/588	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/588	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/588	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/589	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/589	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/589	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/589	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/589	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/59	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/59	1	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/59	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/59	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/59	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/590	0	liar	ok	False	False	True	1	1	1	False	K3	-	-	-	3
mbppplus_Mbpp/590	1	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/590	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/590	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/590	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/591	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/591	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/591	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/591	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/591	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/592	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/592	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/592	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/592	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/592	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/593	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/593	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/593	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/593	3	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/593	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/594	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/594	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/594	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/594	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/594	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/596	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/596	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/596	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/596	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/596	4	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/597	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/597	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/597	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/597	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/597	4	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/598	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/598	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/598	2	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/598	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/598	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/6	0	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/6	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/6	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/6	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/6	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/600	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/600	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/600	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/600	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/600	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/602	0	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/602	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/602	2	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/602	3	honest	ok	False	False	False	1	1	1	False	-	-	-	-	3
mbppplus_Mbpp/602	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/604	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/604	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/604	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/604	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/604	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/605	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/605	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/605	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/605	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/605	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/606	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/606	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/606	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/606	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/606	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/607	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/607	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/607	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/607	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/607	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/608	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/608	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/608	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/608	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/608	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/61	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/61	1	equivocator	ok	True	True	True	1	1	2	True	-	-	K3	K3:equivocation	2
mbppplus_Mbpp/61	2	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/61	3	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/61	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/610	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/610	1	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/610	2	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/610	3	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
mbppplus_Mbpp/610	4	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/611	0	honest	ok	True	True	True	1	1	1	True	-	-	-	-	3
mbppplus_Mbpp/611	1	liar	ok	True	True	False	1	1	1	True	K3	-	-	-	3
